name,type,latitude,longitude,osm_id
Thanjavur Medical College Hospital,hospital,10.7589345,79.1071428,way/1317057363
"Government Hospital, Kanniyakumari",hospital,8.0834769,77.5474128,way/1330717988
Government Primary Health Centre,hospital,12.7912032,80.0329076,way/1358386128
Chennai Urology & Robotics Institute,hospital,12.9520249,80.2412332,way/1373636356
Govt. Kilpauk Hospital,hospital,13.0766394,80.2430155,way/1410036059
Lotus Hospital,hospital,11.3266236,77.7306301,node/1415471983
PSG Hospitals,hospital,11.0188398,77.0073136,node/1423948022
K T V R Group Hospital,hospital,11.026167,76.9499384,node/1425221969
Gynmc PG Block,hospital,13.0769748,80.2174878,way/1428318904
S.V. Medical Centre,hospital,10.8323198,77.0180671,way/1443872548
Bhadra Homeo,hospital,12.9663879,80.2474724,node/1446415367
ESI Hospital,hospital,10.6744449,77.0061917,way/1447982783
Coimbatore Bone and Joint Foundation (P) Ltd.,hospital,11.0149404,76.9543844,node/1464278789
Deiva Hospital,hospital,10.7746145,79.1231818,node/1464829643
"Womens Medical Centre, Coimbatore",hospital,11.0337824,76.9517175,node/1466917439
Jayagopal Clinic,clinic,12.2557389,79.4185164,way/1467513926
Masonic Medical Centre For Children,hospital,10.9997961,76.9799441,node/1467928839
Somu medicals,hospital,11.0264568,76.9448591,node/1468079158
Akila Medicals,hospital,11.0265516,76.9443924,node/1468079184
Dr.U.S.Prakash's Clinic,hospital,11.0256249,76.9372845,node/1468079553
KG Eye Hospital,hospital,11.0825506,76.997422,node/1469101395
"Shree Siva Hospital, Ganapathy,",hospital,11.0441103,76.9856071,node/1469149130
Mettupalayam GH,hospital,11.3047109,76.9364387,node/1470789493
Balasubramaniam Vengudi Hospital,hospital,12.8307101,79.7035972,node/1470793341
"Sakthi Nursing Home, Mettupalayam",clinic,11.2995543,76.930829,node/1470820491
Hindustan Hospital,hospital,11.2816017,76.9462511,node/1470835849
K.R. Hospital,hospital,11.1564875,76.944041,node/1470942537
Kalpaviruksha Ayurvedic Hospital,hospital,11.1293552,76.9351656,node/1470953869
Sai Shraddha Hospitality,hospital,11.0254581,76.9726262,node/1472192499
Vega ENT Hospitals,hospital,11.0144183,76.9437894,node/1472211318
Sitalakshmi Hospital,hospital,11.0142906,76.9449521,node/1472211741
Manonmani Hospital,hospital,11.0147975,76.9475002,node/1472212062
Balaji Nursing Home,clinic,11.0148238,76.9487649,node/1472212557
Preetam's Cardio Care,hospital,11.0152003,76.9498136,node/1472215145
Kumaran Clinic,clinic,11.0152582,76.9519379,node/1472215560
Rasi Hospital,hospital,11.0097731,76.9503293,node/1472230522
Amma Hospital,hospital,13.0626045,80.2305209,node/1472969165
Immanuel Eye Hospital,hospital,11.3022381,76.9400735,node/1473262765
City Hospital,hospital,11.0193391,76.9635166,node/1473802712
Bethel Hospital,hospital,11.0190021,76.962084,node/1473802741
Arasu Medicals,hospital,11.010593,76.950234,node/1473830522
The Eye Foundaton,hospital,11.0134549,76.9496753,node/1473830523
Right Hospitals,hospital,13.0787952,80.2405731,node/1474055555
Moses Eye Hospital,hospital,10.9943793,76.9664663,node/1474413414
Thayarammal poly clinic,hospital,10.9935069,76.9756194,node/1474451371
Vasan Eye Care Hospital,hospital,11.0124743,76.9862396,node/1474518445
Coimbatore Kidney Centre,hospital,11.009415,76.9893791,node/1474518448
Clinic - Dr.Rajashree,hospital,10.9978977,76.9893923,node/1474872830
K. J. Hospital,hospital,10.9414068,76.9369908,node/1474923291
Health Center & EDC,hospital,11.0327607,77.0354641,way/1481158131
The Christian Mission Hospital,hospital,9.9159259,78.1260028,way/1484716273
Krishna Gastro and Women Care Hospital,hospital,9.9165638,78.1486629,way/1484716300
Sethu Sarada Hospital,hospital,9.920949,78.1477754,way/1484716305
Bragathi Hospital,hospital,11.0215972,76.9770891,way/1487718752
Government Medical College - Dindigul,hospital,10.3329349,77.9827453,way/1499843852
Government Hospital,hospital,11.0830086,77.3640831,way/1513914984
Kathir Eye Hospital,hospital,11.3658972,77.8878358,way/1522268832
Heart care Hospital - Dr. Balaji,hospital,11.0142508,77.0044787,way/1528969449
Sarvam Institute of ENT & Research,hospital,10.998825,76.9996666,way/1528973359
Dr. Agarwal's Eye Hospital - Ambattur,hospital,13.1218701,80.1472701,way/1533501161
Mother's Speciality Hospital,hospital,13.1210134,80.14985,way/1533546775
Mother's Hospital - General & Laparoscopic center,hospital,13.1209479,80.1495211,way/1533546776
Swathi Fertility Centre,clinic,13.1238452,80.1497316,way/1533550991
Rakki Hospital,hospital,13.1216415,80.1512869,way/1533595574
BHEL Hospital,hospital,10.7793723,78.797625,way/1535747115
Apollo Clinic,clinic,12.9235722,80.1259827,way/1536405671
MMC Government Hospital,hospital,13.1635612,80.2438376,way/1540976874
Kauvery Hospitals,hospital,12.9480968,80.1895707,way/1546917949
KVS Hospital,hospital,12.2295368,79.0647555,way/1553492434
"Urban Primary Health Center, Varadharajapuram",clinic,13.1126422,80.1534067,way/1555049082
Rajans Hospital (P) Ltd.,hospital,9.3621517,78.8344145,node/1560450301
Vasan Eye Care Hospital,hospital,13.0015307,80.2552541,node/1560720462
Ashwini Eye Care,hospital,13.1187083,80.1572422,node/1621246558
Government Hospital,hospital,11.3608508,77.747453,node/1668205465
A D J Hospital,hospital,8.3354591,77.8640852,node/1685476652
Jerry Hospital,hospital,8.336738,77.864386,node/1689961963
Auroville Health Center,hospital,11.9870653,79.8342576,node/1690133289
"Assured Best Care Hospital (P) Ltd., ( Abc Hospital)",hospital,10.8308335,78.6848076,node/1719289076
"Government Hospital, Kilakarai",hospital,9.2346623,78.7860322,node/1769185797
St. Lukes Hospital,hospital,8.5584834,77.9701379,node/1769456753
"Sri Kumaran Hospital, Tiruppur",hospital,11.1307528,77.3412468,node/1775980979
Prime Care Nursing Home,hospital,12.9799192,80.2044922,node/1789987574
Government Hospital,hospital,12.3048002,78.2060881,node/1803671351
ESI Hospital,hospital,11.1196849,77.3492741,node/1813679504
St.Louis Hospital,hospital,12.5252135,78.2149263,node/1822734259
Government Hospital,hospital,12.5246441,78.2199165,node/1822761425
ACS Medical College And Hospital,hospital,13.0575206,80.127824,node/1833926660
Shri Sathya Sai Medical College & Research Institute,hospital,12.7415557,80.1328466,node/1840033463
Ashwin Hospital,hospital,11.0241826,76.9731186,node/1913565236
Apollo Free Emergency Clinic,hospital,13.0677233,80.2050055,node/1948616260
Agarwal Hospital,hospital,13.0385656,80.2165845,node/1955943159
Senthil Nursing Home,hospital,13.0849671,80.2004752,node/1957903721
I K Hospital,hospital,13.0868667,80.1991661,node/1957904106
Senthil Nursing Home,hospital,11.4395054,77.6957293,node/1974081508
Govt hospital,hospital,11.4432595,77.6941951,node/1974110126
B.P. Jain Hospital (Sri Sankara Health Centre),hospital,12.9730642,80.1339663,node/1979247767
Ortho clinic,hospital,12.9800456,80.2286587,node/1993266486
Goverment Hospital Kedar,hospital,12.0096083,79.4098555,node/2039957464
Malar Hospital,hospital,11.7727133,79.554121,node/2052205261
JK Hospital,hospital,13.0358564,80.1644897,node/2072479943
Maruthi Medical Centre(Mmch Hospital),hospital,11.3384018,77.7130616,node/2085737135
"Kovai Medical Centre And Hospital, Perundurai",hospital,11.3381361,77.7139593,node/2085737398
Senthil Multispeciality Hospital,hospital,11.338983,77.7138529,node/2085737476
Goverment Hospital,hospital,11.156647,78.0213586,node/2104589916
R.P Hospital,hospital,11.2417652,77.5037061,node/2105394908
SP Hospital,hospital,12.9933638,80.2009134,node/2120763195
Fourtts India Laboratories,hospital,12.9321684,80.2337388,node/2124734395
Chettinadu Hospital & Research Institute,hospital,12.7960843,80.2155228,node/2125931950
Rotary Central Margaret Sidney Hospital,hospital,12.9837958,80.1932105,node/2126461371
Sri Chakra Hospital,hospital,12.9786524,80.1850278,node/2145405955
Frontline Hospital and Research Institute,hospital,10.8340169,78.6947328,node/2152463908
RA Usha's clinic,clinic,12.918328,80.187629,node/2162769565
SV clinic,clinic,12.917927,80.187478,node/2162770047
SV Lab,clinic,12.917897,80.187416,node/2162771723
V-Care Clinic,clinic,12.917246,80.1873,node/2162771900
KK clinic,clinic,12.886344,80.188974,node/2163785044
Sinduja Hospital,hospital,10.6039899,78.4168494,node/2192009389
Rajan Hospital,hospital,12.8928496,80.1835976,node/2210056220
Maruti Hospital,hospital,10.8100113,78.6804341,node/2212492352
Dr. Janardhanan Multispeciality Dental Clinic,hospital,12.9842586,80.1886083,node/2253361647
Rajan hospital,hospital,8.3362544,77.8658684,node/2262767875
Govt hospital (siddha only),hospital,8.3386085,77.8672828,node/2262767900
Dr Venugopals' Sundaram Clini,hospital,13.076782,80.268345,node/2296731456
Dr Kabir's Clinic,hospital,13.0768734,80.2678381,node/2296731781
Dr Sridhars'Clinic,hospital,13.0764345,80.2672427,node/2296732187
The Eye Foundation,hospital,11.3031429,76.9359938,node/2320548617
Suradeep Hospital,hospital,12.6178199,80.1950156,node/2334799039
Kuzhanthai Sanjeevi Hospital,hospital,8.1749614,77.4271723,node/2363078212
Dr. Gopalapillai Jawahar Hospital,hospital,8.1765816,77.4273533,node/2364135060
Dr. Suresh Skin Clinic,clinic,8.1765018,77.4270541,node/2364135061
Kottar Government Hospital,hospital,8.1782741,77.4362511,node/2364874919
Life Care Hospital,hospital,8.1735067,77.4275679,node/2364874921
SP Scan Centre,hospital,8.1823899,77.415691,node/2365395931
Muthunayagam Hospital,hospital,8.1801549,77.4201531,node/2370307059
Dr. Jayaharan Memorial Hospital,hospital,8.1828595,77.4293245,node/2371807803
Health Center,clinic,11.9710373,79.8417209,node/2376643531
Blind Society Eye Hospital,hospital,11.4110035,76.7107837,node/2376659470
Preethi Hospital,hospital,9.947238,78.157954,node/2390492643
Meenakshi Mission Hospital,hospital,9.9484837,78.1625426,node/2390495901
Dr. Agarwal's Eye Hospital,hospital,8.7221036,77.7219204,node/2394940227
AnnaMalai Hospital,hospital,9.3106751,77.5486151,node/2436236562
NMS Hospital,hospital,9.3118398,77.5487224,node/2436236566
Sri Vaiyapuri Hospital,hospital,9.3117103,77.5519108,node/2436248978
"Government Hospital, Villupuram",hospital,11.9415377,79.4861469,node/2441739262
Hari Hospital,hospital,11.9396748,79.4863993,node/2441744044
"Goverment medical college & hospital, Villupuram",hospital,11.9933796,79.5174212,node/2444656038
"Government Hospital, Aruppukottai",hospital,9.5026116,78.0971038,node/2445730843
Virudhunagar Government Hospital ICU Unit,hospital,9.5895875,77.9618521,node/2445757043
Senthikumara Nadar Government Hospital,hospital,9.5903105,77.9613532,node/2445761284
Thiruvengdam Hospital,hospital,9.5893535,77.9601061,node/2445763361
Kamarajar Hospital,hospital,9.5880809,77.952964,node/2445784621
Government hospital,hospital,9.8404485,78.4855684,node/2447122971
Aravindan Hospital,hospital,11.1334592,77.0340488,node/2465106156
Vepery Hospital,hospital,13.0921812,80.2594411,node/2485567524
Suriya Hospital,hospital,12.2524953,79.415757,node/2510264839
Aravinda Institute of Paramedical Sciences,hospital,11.9398236,79.4873857,node/2515197162
Koti Orthopaedic And Trauma Care Speciality Hospital,hospital,11.9395743,79.4873669,node/2515199509
Vasan Eye care,hospital,12.9658002,80.191882,node/2517035814
Al-Aman Hospital,hospital,10.7114837,79.5163253,node/2535106964
Koothanallur Government Hospital,hospital,10.7139161,79.5158723,node/2536084769
GM Clinic,hospital,10.7133628,79.5170871,node/2546803452
"GK X-Rays, ECG, & Computer Lab",hospital,10.7133637,79.515919,node/2548628306
Government Veterinary Hospital,hospital,10.7114932,79.5108311,node/2548738044
Jaws Dental Foundation,hospital,13.0929667,80.2236256,node/2559180846
Chennai Skin Foundation,hospital,13.0205681,80.2594702,node/2587530810
AVR Pillai Hospital,hospital,8.1736296,77.4024005,node/2594120260
Earl Hospital,hospital,8.174033,77.4028974,node/2594120285
Joe Hospital,hospital,8.1889919,77.4008206,node/2594120307
Joseph Daisy Hospital,hospital,8.1793516,77.4330949,node/2602930279
Ravi Scans,clinic,8.1792183,77.4306682,node/2602930280
Venkata rathnam Hospital,hospital,13.2772938,80.2598649,node/2607437437
Government Hospital,hospital,12.2518509,79.4194149,node/2660625911
P.R.G Hospital,hospital,12.2527557,79.4137576,node/2660640354
Vishnu,clinic,12.2525644,79.4152903,node/2663407740
Sukrthi Nursing Home,hospital,12.9710287,80.2082964,node/2669702938
24 Hours Hospital,clinic,13.024235,80.2231706,node/2676678607
Gunam Super Speciality Hospital,hospital,12.7295695,77.8246469,node/2696699678
Little Flower Hospital,hospital,8.1726916,77.4258034,node/2701127499
A.N.N Hospital,hospital,13.0405941,80.1784622,node/2794348661
Appolo Speciality Hospital Vanagram,hospital,13.0705042,80.150612,node/2966142809
paranji Govt Hospital,hospital,13.0995425,79.5324922,node/2976876418
Karpaga Vinayaga Institute Of Medical Sciences,hospital,12.5921821,79.9129801,node/3082849503
Government Hospital,hospital,11.4904249,79.7571365,node/3103247014
Kauvery Hospital,hospital,13.0381705,80.2573008,node/3118864398
Kartheek Nursing Home,clinic,8.7041101,77.7386166,node/3154694818
Dr Mohan's Diabetes Hospital,hospital,12.9255743,80.1281333,node/3157617785
Anandham Nursing Home,clinic,11.4917687,79.7569953,node/3158504456
Arya Vaidya Pharmacy,hospital,10.995609,76.9917076,node/3204361323
Muna(MGMC & RI) Hospital,clinic,11.4985142,79.758476,node/3339264978
Velachery SABA Hospital,hospital,12.9862735,80.2298924,node/3372786283
Dr. Reddi's Poly Clinic,clinic,13.022387,80.2230108,node/3397750866
Sugam Poly Clinic,clinic,13.0248543,80.2208806,node/3453302329
24 Hours Health care centre,clinic,13.0248243,80.2203784,node/3453328189
Ulagamathi Hospital,hospital,11.6144939,79.5496561,node/3458596971
BHEL Hospital,hospital,12.9715563,79.2923427,node/3480870619
Thirunavukarasu Hospital,hospital,11.0604732,78.1382707,node/3484885543
Sri Malar Hospital,hospital,11.063636,78.139887,node/3490944209
Maharaja Speciality Hospital,hospital,11.210755,78.166997,node/3490959722
"R.K. Hospital, Namakkal",hospital,11.2143252,78.1678846,node/3490959723
Chellam Hospitals,hospital,11.2153614,78.1684456,node/3490980498
Deepthi Hospital,hospital,11.2152757,78.1680221,node/3490980499
Sabari Childrens Hospital,hospital,11.2151465,78.1680375,node/3490980501
Manoharan Hospital,hospital,11.218016,78.171629,node/3490992393
Nirmala Hospital,hospital,11.2179361,78.1665001,node/3490992394
Saravana Hospital,hospital,11.216652,78.171298,node/3490992395
"Vairam Hospital,Namakkal",hospital,11.217603,78.153269,node/3490992396
Aravinth Hospital,hospital,11.2233336,78.1672805,node/3491011539
Aruthra Hospital,hospital,11.2264666,78.1631524,node/3491011540
Ilamurugan Hospital,hospital,11.2248399,78.166586,node/3491011541
Annai Eye Hospital,hospital,11.2241645,78.1641366,node/3491021005
Bharathi Hospital,hospital,11.2342127,78.1659819,node/3491021006
"Maruthi Hospital, Namakkal",hospital,11.2456461,78.1655518,node/3491021007
Nila Hospital,hospital,11.2453699,78.1658075,node/3491021008
Balaji Hospital,hospital,11.2439036,78.1666504,node/3491021009
Our Lady Of Health Hospital,hospital,10.7712003,79.1365736,node/3544012135
Chellam Hospital,hospital,12.9012946,80.1583761,node/3664004950
Dr Rama Krishian,clinic,10.7415239,79.5050132,node/3676516034
"Sri Meenakshi Nursing Home, Chennai",clinic,13.041711,80.2285827,node/3680482049
Kaya Skin clinic,hospital,12.9767775,80.2223505,node/3687711447
Kotagiri Medical Fellowship Hospital,hospital,11.4348162,76.859762,node/3696223358
Madras Medical Mission Hospital - Institute of Cardio Vascular Diseases,hospital,13.0859961,80.1870589,node/3702797921
Gudalur Adivasi Hospital,hospital,11.5020267,76.4990803,node/3718969284
Raja Maternity Hospital,hospital,10.827056,78.6846068,node/3730202069
Sree Balaji Hospital,hospital,10.8123761,78.7162558,node/3730202072
Alvin Hospital,hospital,10.7993396,78.7496107,node/3734782467
Apollo Speciality Hospitals,hospital,10.80708,78.7111538,node/3734782469
Gitanjali Hospital,hospital,10.8024873,78.7415659,node/3734782484
Pothigai Siddha medicine,clinic,10.8046801,78.7354102,node/3734782504
Ramana Children's Hospital,clinic,12.9519172,80.136095,node/3736313474
Aalva Hospital,hospital,10.6378336,76.950131,node/3751329970
Primary Health Center,hospital,10.601104,76.9285955,node/3751835432
J.S. hospital,hospital,10.0780964,78.7847736,node/3769035747
"Vasan Eye Care Hospital, Kuniamuthoor",hospital,10.957713,76.9543156,node/3781623526
Maragatham Hospital,hospital,11.9411824,79.4957252,node/3979120937
Indumission Hospital,hospital,11.9396558,79.4899477,node/3979120938
Ananada Hospital,hospital,11.9382623,79.4854322,node/3979120939
Pavithra Hospital,hospital,13.1260907,80.2488406,node/3982078512
Aswini Hospital,hospital,11.9402893,79.4893636,node/3983676958
Iswarya Fertility Test Tube Baby and Research Centre,clinic,11.0173902,76.9769123,node/4078505530
